projection_mode,season,week,team,opponent_team,player_id,player_name,position,projected_team_rush_attempts,projected_player_rush_attempt_share,projected_carries_raw,calibration_bucket,calibration_multiplier,projected_carries_calibrated,projected_carries,is_prop_candidate,overall_rank,team_rank,position_rank,confidence_score,confidence_bucket,quality_flags,usage_status,leakage_status
historical_test,2025,1,BUF,KC,00-0037248,J.Cook,RB,36.5,0.2263347310574088,8.261217683595422,7-12,1.0050494834850283,8.302932565854961,8.302932565854961,True,11,1,11,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,IND,00-0036973,T.Etienne,RB,29.25,0.2796518885424632,8.17981773986705,7-12,1.0050494834850283,8.221121594455049,8.221121594455049,True,12,1,12,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,LA,00-0033293,A.Jones,RB,22.75,0.3573839653392163,8.130485211467171,7-12,1.0050494834850283,8.171539962267742,8.171539962267742,True,13,1,13,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,MIN,00-0038134,K.Walker,RB,20.0,0.3815680866224356,7.6313617324487115,7-12,1.0050494834850283,7.669896167484988,7.669896167484988,True,14,1,14,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,CAR,00-0037263,T.Allgeier,RB,34.0,0.2229035297944206,7.5787200130103,7-12,1.0050494834850283,7.616988634553649,7.616988634553649,True,15,2,15,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,WAS,00-0037256,R.White,RB,29.75,0.2473642873584444,7.359087548913721,7-12,1.0050494834850283,7.396247139956839,7.396247139956839,True,16,2,16,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,PHI,00-0035700,J.Jacobs,RB,30.25,0.2432358309208553,7.357883885355872,7-12,1.0050494834850283,7.395037398519733,7.395037398519733,True,17,1,17,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,JAX,IND,00-0038555,T.Bigsby,RB,29.25,0.248639707566336,7.272711446315328,7-12,1.0050494834850283,7.309434882654873,7.309434882654873,True,18,2,18,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,DEN,00-0038597,C.Brown,RB,24.25,0.2918478275625855,7.077309818392698,7-12,1.0050494834850283,7.113046577439101,7.113046577439101,True,19,1,19,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,LA,00-0033553,J.Conner,RB,27.75,0.2499249209417735,6.935416556134214,3-7,0.9028108177188384,6.2613690922643,6.2613690922643,True,20,1,20,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,BAL,00-0036893,N.Harris,RB,22.25,0.3091124051320226,6.877751014187503,3-7,0.9028108177188384,6.209308017185189,6.209308017185189,True,21,1,21,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,HOU,00-0036158,J.Dobbins,RB,29.75,0.2305017211184575,6.85742620327411,3-7,0.9028108177188384,6.190958558024488,6.190958558024488,True,22,1,22,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,WAS,00-0039139,J.Gibbs,RB,29.75,0.2300135862790395,6.842904191801425,3-7,0.9028108177188384,6.177847928971912,6.177847928971912,True,23,1,23,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,WAS,00-0035685,D.Montgomery,RB,29.75,0.2168854454029569,6.452342000737968,3-7,0.9028108177188384,5.825244157887851,5.825244157887851,True,24,2,24,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,PHI,00-0037746,B.Robinson,RB,29.5,0.2176526691912087,6.420753741140657,3-7,0.9028108177188384,5.796725935410487,5.796725935410487,True,25,1,25,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,PIT,00-0032144,M.Gordon,RB,39.5,0.1602523416189388,6.329967493948083,3-7,0.9028108177188384,5.714763129344935,5.714763129344935,True,26,2,26,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,BUF,00-0034796,L.Jackson,QB,39.5,0.1584159639197667,6.257430574830785,3-7,0.9028108177188384,5.649276014081842,5.649276014081842,True,27,3,1,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ATL,DEN,00-0039393,J.McClellan,RB,34.0,0.1819426519754643,6.186050167165786,3-7,0.9028108177188384,5.5848330098687,5.5848330098687,True,28,3,27,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,LAC,00-0036875,R.Stevenson,RB,26.0,0.2375905379676126,6.177353987157927,3-7,0.9028108177188384,5.576982004484775,5.576982004484775,True,29,1,28,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,BUF,00-0036997,J.Williams,RB,27.0,0.2201632814395792,5.944408598868638,3-7,0.9028108177188384,5.36667638799949,5.36667638799949,True,30,1,29,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,NYJ,00-0039040,D.Achane,RB,24.75,0.2400154746165543,5.940382996759719,3-7,0.9028108177188384,5.363042030867725,5.363042030867725,True,31,1,30,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LA,PHI,00-0037840,K.Williams,RB,21.5,0.2748873066833274,5.910077093691539,3-7,0.9028108177188384,5.335681533737034,5.335681533737034,True,32,1,31,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,PHI,00-0036251,Z.Moss,RB,24.25,0.2399210767941912,5.818086112259136,3-7,0.9028108177188384,5.252631080567288,5.252631080567288,True,33,2,32,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYJ,MIA,00-0038120,B.Hall,RB,21.75,0.2473384232342982,5.379610705345986,3-7,0.9028108177188384,4.8567707399024265,4.8567707399024265,True,34,1,33,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,KC,00-0036389,J.Hurts,QB,37.5,0.1384800095814866,5.193000359305747,3-7,0.9028108177188384,4.688296900799044,4.688296900799044,True,35,2,2,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,TEN,00-0039164,A.Richardson,QB,37.25,0.1390991292105858,5.18144256309432,3-7,0.9028108177188384,4.677862397350377,4.677862397350377,True,36,2,3,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TB,DET,00-0034681,C.Edmonds,RB,29.75,0.1736829706544298,5.1670683769692864,3-7,0.9028108177188384,4.664885226620793,4.664885226620793,True,37,3,34,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,PHI,00-0033045,E.Elliott,RB,32.25,0.1600922536413801,5.1629751799345085,3-7,0.9028108177188384,4.6611898440587405,4.6611898440587405,True,38,2,35,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NO,WAS,00-0033906,A.Kamara,RB,17.0,0.301106447679485,5.118809610551246,3-7,0.9028108177188384,4.621316690248819,4.621316690248819,True,39,1,36,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,TEN,JAX,00-0039032,T.Spears,RB,27.75,0.1792657570941173,4.974624759361755,3-7,0.9028108177188384,4.491145046843766,4.491145046843766,True,40,2,37,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,MIA,00-0033856,L.Fournette,RB,36.5,0.1338643376019716,4.8860483224719635,3-7,0.9028108177188384,4.411177281424672,4.411177281424672,True,41,2,38,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,JAX,00-0036860,J.Funk,RB,37.25,0.1311422699247029,4.8850495546951835,3-7,0.9028108177188384,4.410275583071406,4.410275583071406,True,42,3,39,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,HOU,00-0034184,G.Edwards,RB,29.75,0.1627044312079945,4.840456828437836,3-7,0.9028108177188384,4.3700167874146985,4.3700167874146985,True,43,2,40,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SEA,LA,00-0039165,Z.Charbonnet,RB,20.0,0.2369091523796225,4.73818304759245,3-7,0.9028108177188384,4.277682911698478,4.277682911698478,True,44,2,41,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,JAX,00-0038397,E.Hull,RB,37.25,0.1259010384139612,4.689813680920055,3-7,0.9028108177188384,4.23401452422043,4.23401452422043,True,45,4,42,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,KC,00-0030513,L.Murray,RB,36.5,0.1276237225972117,4.658265874798227,3-7,0.9028108177188384,4.205532823578348,4.205532823578348,True,46,3,43,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,BUF,00-0038794,J.McLaughlin,RB,27.0,0.1707995482576974,4.611587802957829,3-7,0.9028108177188384,4.163391355370579,4.163391355370579,True,47,2,44,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,SF,00-0036924,M.Carter,RB,27.75,0.1648489911382989,4.574559504087794,3-7,0.9028108177188384,4.129961806588986,4.129961806588986,True,48,2,45,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,NYG,00-0035657,D.Harris,RB,36.5,0.1238703092247837,4.521266286704606,3-7,0.9028108177188384,4.081848113424401,4.081848113424401,True,49,4,46,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,BUF,00-0033280,C.McCaffrey,RB,20.75,0.2129726913036144,4.419183344549999,3-7,0.9028108177188384,3.9896865289426557,3.9896865289426557,True,50,1,47,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CLE,KC,00-0034791,N.Chubb,RB,23.0,0.1918047938690674,4.41151025898855,3-7,0.9028108177188384,3.982759184292498,3.982759184292498,True,51,1,48,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,NYJ,00-0031687,R.Mostert,RB,24.75,0.1767695479479973,4.375046311712933,3-7,0.9028108177188384,3.9498391382353413,3.9498391382353413,True,52,2,49,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DEN,KC,00-0039373,A.Estime,RB,27.0,0.1605557251732875,4.335004579678762,3-7,0.9028108177188384,3.913689029394693,3.913689029394693,True,53,3,50,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,KC,00-0039875,R.Davis,RB,36.5,0.1184235015757885,4.3224578075162805,3-7,0.9028108177188384,3.9023616677589508,3.9023616677589508,True,54,5,51,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,NYG,00-0034750,R.Penny,RB,37.5,0.1150795712638563,4.315483922394612,3-7,0.9028108177188384,3.8960655688295796,3.8960655688295796,True,55,3,52,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIN,LA,00-0036414,C.Akers,RB,22.75,0.1895042518225687,4.311221728963438,3-7,0.9028108177188384,3.8922176144927056,3.8922176144927056,True,56,2,53,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,PHI,00-0039910,J.Daniels,QB,29.5,0.1450681935731996,4.2795117104093885,3-7,0.9028108177188384,3.8635894667120447,3.8635894667120447,True,57,2,4,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,BUF,00-0039398,J.Milton,QB,26.0,0.163388708338801,4.2481064168088265,3-7,0.9028108177188384,3.835236427915821,3.835236427915821,True,58,2,5,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,LAC,00-0034972,A.Mattison,RB,24.75,0.1712566893422451,4.238603061220567,3-7,0.9028108177188384,3.8266566956861117,3.8266566956861117,True,59,1,54,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,ATL,00-0037509,S.McCormick,RB,24.75,0.1712235663455119,4.2377832670514195,3-7,0.9028108177188384,3.8259165766419025,3.8259165766419025,True,60,2,55,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,GB,MIN,00-0036265,A.Dillon,RB,30.25,0.1392867407271411,4.2134239069960175,3-7,0.9028108177188384,3.8039246828711777,3.8039246828711777,True,61,2,56,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,WAS,PHI,00-0033699,A.Ekeler,RB,29.5,0.1427573092027708,4.211340621481739,3-7,0.9028108177188384,3.80204387017249,3.80204387017249,True,62,3,57,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,ATL,00-0033893,D.Cook,RB,32.25,0.1285350845567817,4.1452564769562095,3-7,0.9028108177188384,3.742382389615147,3.742382389615147,True,63,3,58,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,BUF,00-0034975,J.Hill,RB,39.5,0.1039955510525075,4.107824266574046,3-7,0.9028108177188384,3.7085881851510023,3.7085881851510023,True,64,4,59,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PIT,BAL,00-0037228,J.Warren,RB,22.25,0.1834561695753669,4.081899773051913,3-7,0.9028108177188384,3.6851832719553386,3.6851832719553386,True,65,2,60,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BUF,KC,00-0034857,J.Allen,QB,36.5,0.1115667747956127,4.072187280039864,3-7,0.9028108177188384,3.676414728197042,3.676414728197042,True,66,6,6,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NYG,PHI,00-0039384,T.Tracy,RB,22.0,0.1845865920796671,4.060905025752676,3-7,0.9028108177188384,3.6662289869783145,3.6662289869783145,True,67,1,61,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,BAL,BUF,00-0038454,K.Mitchell,RB,39.5,0.1022727662267931,4.039774265958328,3-7,0.9028108177188384,3.647151908449358,3.647151908449358,True,68,5,62,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,PHI,TB,00-0034414,B.Scott,RB,37.5,0.1059026560628075,3.971349602355281,3-7,0.9028108177188384,3.5853773819497547,3.5853773819497547,True,69,4,63,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,KC,PHI,00-0033923,K.Hunt,RB,19.75,0.1922852778424092,3.7976342373875815,3-7,0.9028108177188384,3.42854527125294,3.42854527125294,True,70,1,64,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,IND,JAX,00-0036984,T.Sermon,RB,37.25,0.1000915106600096,3.7284087720853574,3-7,0.9028108177188384,3.3660477723164717,3.3660477723164717,True,71,5,65,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,MIA,LV,00-0036020,S.Ahmed,RB,24.75,0.1484068406489213,3.673069306060802,3-7,0.9028108177188384,3.316086703742719,3.316086703742719,True,72,3,66,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CAR,ATL,00-0035243,M.Sanders,RB,23.75,0.1546399507710875,3.672698830813328,3-7,0.9028108177188384,3.3157522346816024,3.3157522346816024,True,73,2,67,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LV,MIA,00-0038040,Z.White,RB,24.75,0.1482582886104675,3.6693926431090707,3-7,0.9028108177188384,3.31276737265679,3.31276737265679,True,74,3,68,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,HOU,KC,00-0037258,D.Pierce,RB,27.25,0.1345333335148452,3.6660333382795316,3-7,0.9028108177188384,3.309734555916667,3.309734555916667,True,75,2,69,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DAL,WAS,00-0038622,D.Vaughn,RB,32.25,0.113240583457754,3.6520088165125664,3-7,0.9028108177188384,3.2970730659521172,3.2970730659521172,True,76,4,70,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,DEN,00-0038045,I.Spiller,RB,29.75,0.1227491084268754,3.651785975699543,3-7,0.9028108177188384,3.296871882855491,3.296871882855491,True,77,3,71,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,CIN,HOU,00-0036857,C.Evans,RB,24.25,0.1501294152034442,3.640638318683522,3-7,0.9028108177188384,3.2868076575092076,3.2868076575092076,True,78,3,72,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,LAC,TEN,00-0038862,E.Dotson,RB,29.75,0.1222464326883209,3.636831372477547,3-7,0.9028108177188384,3.2833707052919796,3.2833707052919796,True,79,4,73,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,SF,BUF,00-0037525,J.Mason,RB,20.75,0.1732996013954759,3.595966728956125,3-7,0.9028108177188384,3.2464776630586156,3.2464776630586156,True,80,2,74,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,DET,TB,00-0035184,D.Ozigbo,RB,29.75,0.119224357196494,3.546924626595697,3-7,0.9028108177188384,3.2022019225239466,3.2022019225239466,True,81,3,75,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,ARI,BAL,00-0030874,D.Williams,RB,27.75,0.1270857329673572,3.526629089844162,3-7,0.9028108177188384,3.183878892393251,3.183878892393251,True,82,3,76,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,BUF,00-0036328,A.Gibson,RB,26.0,0.1336128623123696,3.47393442012161,3-7,0.9028108177188384,3.1363055745316095,3.1363055745316095,True,83,3,77,75,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE,HISTORICAL TEST ONLY,PASS
historical_test,2025,1,NE,BUF,00-0039757,T.Jennings,RB,26.0,0.132521877359016,3.445568811334416,3-7,0.9028108177188384,3.11069679606735,3.11069679606735,True,84,4,78,60,Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE|LOW_RUSH_SAMPLE|LOW_CARRY_SAMPLE,HISTORICAL TEST ONLY,PASS
