player_name,team,opponent,position,line,raw_projection,calibrated_projection,projection_sd,model_over_probability,model_under_probability,probability_method,confidence_tier,flags,usage_status,notes
K.Murray,ARI,SF,QB,12.5,22.29707393326272,21.465659706411053,6.321207803742847,0.9219551113096647,0.07804488869033532,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,14.5,22.29707393326272,21.465659706411053,6.321207803742847,0.8647584591836972,0.1352415408163028,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,16.5,22.29707393326272,21.465659706411053,6.321207803742847,0.7839360351778717,0.2160639648221283,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,18.5,22.29707393326272,21.465659706411053,6.321207803742847,0.6805224675081915,0.31947753249180855,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,20.5,22.29707393326272,21.465659706411053,6.321207803742847,0.5607082248901372,0.43929177510986284,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,22.5,22.29707393326272,21.465659706411053,6.321207803742847,0.43501114716133016,0.5649888528386698,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,24.5,22.29707393326272,21.465659706411053,6.321207803742847,0.31560466665730913,0.6843953333426909,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,26.5,22.29707393326272,21.465659706411053,6.321207803742847,0.21289379599406155,0.7871062040059384,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,28.5,22.29707393326272,21.465659706411053,6.321207803742847,0.13289376135047581,0.8671062386495242,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,30.5,22.29707393326272,21.465659706411053,6.321207803742847,0.07647178562261359,0.9235282143773864,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,32.5,22.29707393326272,21.465659706411053,6.321207803742847,0.04043969163337724,0.9595603083666228,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
K.Murray,ARI,SF,QB,34.5,22.29707393326272,21.465659706411053,6.321207803742847,0.019603794169635758,0.9803962058303642,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,12.5,19.95579272646628,21.056661495149434,6.321207803742847,0.9120749200335279,0.08792507996647214,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,14.5,19.95579272646628,21.056661495149434,6.321207803742847,0.8501899029098727,0.14981009709012727,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,16.5,19.95579272646628,21.056661495149434,6.321207803742847,0.7645000131533752,0.23549998684662476,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,18.5,19.95579272646628,21.056661495149434,6.321207803742847,0.6570619302057054,0.34293806979429464,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,20.5,19.95579272646628,21.056661495149434,6.321207803742847,0.5350865077521603,0.46491349224783973,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,22.5,19.95579272646628,21.056661495149434,6.321207803742847,0.4096937988170284,0.5903062011829716,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,24.5,19.95579272646628,21.056661495149434,6.321207803742847,0.2929703228298558,0.7070296771701442,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,26.5,19.95579272646628,21.056661495149434,6.321207803742847,0.1945851045151008,0.8054148954848992,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,28.5,19.95579272646628,21.056661495149434,6.321207803742847,0.11949432874315102,0.880505671256849,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,30.5,19.95579272646628,21.056661495149434,6.321207803742847,0.06759909754898663,0.9324009024510134,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,32.5,19.95579272646628,21.056661495149434,6.321207803742847,0.035123951778779805,0.9648760482212202,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
B.Mayfield,TB,WAS,QB,34.5,19.95579272646628,21.056661495149434,6.321207803742847,0.016722338642507717,0.9832776613574923,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,12.5,19.03554949362856,20.0856527002261,6.321207803742847,0.8849365760849013,0.11506342391509872,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,14.5,19.03554949362856,20.0856527002261,6.321207803742847,0.8115538834364368,0.18844611656356325,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,16.5,19.03554949362856,20.0856527002261,6.321207803742847,0.7147250119515713,0.28527498804842866,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,18.5,19.03554949362856,20.0856527002261,6.321207803742847,0.5990335962090996,0.4009664037909004,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,20.5,19.03554949362856,20.0856527002261,6.321207803742847,0.47386854456475735,0.5261314554352426,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,22.5,19.03554949362856,20.0856527002261,6.321207803742847,0.35125145681756575,0.6487485431824342,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
J.Daniels,WAS,PHI,QB,24.5,19.03554949362856,20.0856527002261,6.321207803742847,0.2424825399808752,0.7575174600191248,"Normal approximation: mean=calibrated_projection, sd=completions_backtest_calibrated_RMSE",Medium,ROUTE_PROXY_UNVALIDATED|LOW_CURRENT_SAMPLE|LOW_PLAYER_SAMPLE,HISTORICAL TEST ONLY,"Research only - no odds, edge, or betting recommendation."
